Reservation_id,Age,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_nights,Lead_Days,Revenue,Expected_checkin_year,Expected_checkin_month,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Educational_Level_Grad,Educational_Level_High-School,Educational_Level_Mid-School,Income_50K -- 100K,Income_<25K,Income_>100K,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online
16243038,60,1,1,0,0,0,0,1,0,0,223,3,214,669,2015,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
35348738,32,1,2,0,0,0,0,1,0,0,171,2,160,342,2015,9,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0
38772755,57,4,2,0,1,0,0,3,1,5,212,3,105,636,2015,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
85206311,70,2,2,1,0,0,1,3,0,0,116,1,8,116,2015,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
50327833,60,2,3,0,0,0,1,2,1,20,168,2,203,336,2015,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
91848316,47,2,1,0,0,0,1,2,1,10,244,1,10,244,2015,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
35800433,64,2,1,0,0,0,1,2,1,10,146,1,33,146,2015,9,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
27736636,50,2,1,1,1,1,1,1,0,0,123,1,221,123,2015,9,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
85743816,21,2,1,1,0,0,1,1,0,0,137,1,9,137,2015,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
64581330,60,1,3,1,1,1,1,1,1,20,173,3,11,519,2015,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
2498953,23,4,2,0,0,0,1,1,0,0,210,1,15,210,2015,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
48352929,42,1,1,0,0,0,1,1,0,0,114,2,41,228,2015,9,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
26393930,46,5,1,0,0,0,1,2,1,15,135,2,71,270,2015,9,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
31166949,50,4,2,1,1,1,0,1,1,5,234,1,25,234,2015,9,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
53646040,25,1,2,1,0,0,0,1,0,0,184,2,12,368,2015,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
65092580,69,5,1,1,1,1,1,2,1,20,150,1,21,150,2015,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
42674530,40,3,1,1,0,0,0,3,0,0,194,1,194,194,2015,9,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
12854153,39,3,1,0,0,0,1,2,1,40,102,1,66,102,2015,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
81543177,68,2,1,1,0,0,0,1,1,5,192,2,166,384,2015,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
61945641,59,2,2,0,0,0,0,1,1,25,148,2,37,296,2015,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28364574,69,5,2,0,1,0,1,1,1,20,187,4,71,748,2015,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
59274928,49,1,1,1,0,0,0,3,1,5,225,4,61,900,2015,9,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
96167947,54,2,1,1,1,0,0,3,1,5,137,1,75,137,2015,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
14482609,33,2,3,0,0,0,1,2,0,0,164,3,167,492,2015,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
31906174,20,5,1,1,1,1,1,1,1,5,199,1,90,199,2015,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
94864309,62,5,1,0,0,0,1,1,1,10,193,2,28,386,2015,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51089392,63,2,1,2,0,0,0,1,0,0,117,1,20,117,2015,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
34781059,59,2,1,0,0,0,0,1,1,25,171,1,174,171,2015,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2775492,38,1,1,1,1,0,1,1,1,10,208,3,20,624,2015,9,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
91726719,62,5,2,0,0,0,1,1,1,5,202,3,38,606,2016,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
31058306,66,4,2,1,0,0,1,1,0,0,179,1,96,179,2015,9,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
35075661,57,5,2,0,0,0,0,2,1,5,111,1,49,111,2015,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
71875358,47,5,1,0,1,0,1,2,1,10,217,2,12,434,2015,9,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
64385792,66,2,3,0,0,0,0,1,0,0,244,2,94,488,2015,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
65624966,45,1,2,0,0,0,1,1,1,10,127,1,23,127,2015,9,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
33144536,31,2,1,0,0,0,1,2,1,10,144,2,96,288,2015,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
29378275,24,5,1,1,0,0,1,2,0,0,137,1,19,137,2015,9,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
98954254,40,3,1,1,0,0,1,3,1,40,237,1,49,237,2015,9,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
69012922,25,3,1,0,0,0,1,1,1,40,134,2,164,268,2015,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
52152910,20,2,1,0,1,0,0,1,1,10,248,1,141,248,2015,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
70344599,70,2,2,0,0,0,1,2,1,25,239,2,84,478,2015,9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
18391728,55,2,2,0,0,0,0,2,0,0,128,1,46,128,2015,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
81006490,33,2,3,0,0,0,1,1,1,30,250,3,132,750,2015,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79480610,20,3,3,0,0,0,1,1,1,40,169,2,8,338,2015,9,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
66693456,44,2,2,2,0,0,1,1,0,0,138,1,92,138,2015,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
12175791,57,1,2,0,0,0,0,1,1,5,249,1,82,249,2015,9,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
79157984,63,1,2,1,1,0,1,2,1,25,178,1,193,178,2015,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
13175668,54,2,2,0,1,0,1,1,1,20,186,1,6,186,2015,9,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
43496284,54,2,3,0,1,1,1,2,1,40,110,4,60,440,2015,9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
80035384,67,1,3,1,0,0,1,1,1,5,134,3,153,402,2015,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
39562465,65,2,1,1,0,0,0,1,1,25,234,1,169,234,2015,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
55239408,36,3,3,0,0,0,1,1,1,30,205,1,79,205,2015,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4344916,25,5,2,1,1,1,1,2,0,0,170,3,143,510,2015,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
99422256,68,2,2,0,0,0,1,2,1,25,202,1,27,202,2015,9,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
11340917,55,2,2,0,1,0,1,3,1,10,246,1,169,246,2015,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
96213539,70,2,1,0,1,0,1,1,1,10,179,4,139,716,2015,9,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
73933217,67,2,3,0,0,0,0,1,1,20,236,1,66,236,2015,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
41646382,49,2,2,0,0,0,0,2,1,20,197,1,45,197,2015,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
16878940,67,1,1,0,0,0,1,2,1,5,247,3,151,741,2015,9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
75617367,33,1,3,0,0,0,1,2,1,10,204,1,49,204,2015,9,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
96343781,57,1,2,0,0,0,0,1,0,0,148,3,50,444,2015,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
52242464,52,1,1,1,0,0,1,1,1,5,211,1,193,211,2015,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
33386787,54,1,3,0,1,1,1,1,1,30,183,1,137,183,2015,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
39193024,37,1,1,0,0,0,1,1,1,20,139,1,69,139,2015,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
54027066,47,2,1,0,1,1,0,1,1,20,152,2,88,304,2015,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
46928452,33,3,1,0,0,0,1,2,1,15,169,2,198,338,2016,9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
74771634,41,1,2,0,1,1,1,1,1,5,104,1,4,104,2015,9,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
18538078,35,5,3,0,0,0,1,3,1,5,230,2,45,460,2015,9,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
36598923,48,2,2,0,0,0,0,3,1,5,193,3,167,579,2016,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
93587960,47,2,1,1,1,1,0,1,1,5,203,2,47,406,2015,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
45852715,33,3,1,0,1,1,1,1,1,25,158,3,24,474,2015,9,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
55799262,33,1,2,0,1,0,0,1,0,0,113,1,135,113,2015,9,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
87100233,24,1,3,2,0,0,1,1,1,10,176,4,37,704,2015,9,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
56551296,44,1,2,1,0,0,1,2,1,25,180,3,58,540,2015,9,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
40438268,29,3,2,0,0,0,1,3,1,15,155,1,40,155,2015,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
11006300,59,3,3,0,0,0,1,3,0,0,155,3,165,465,2015,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83827319,34,2,2,0,1,0,0,2,1,25,239,2,15,478,2015,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
37522609,60,4,2,0,0,0,0,2,1,40,245,4,24,980,2015,9,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1
67983055,34,1,1,0,0,0,0,3,1,15,240,2,12,480,2015,9,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
76828760,45,1,1,1,0,0,0,1,1,5,212,1,37,212,2015,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
60230100,60,2,1,0,0,0,0,1,1,30,161,2,196,322,2015,9,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
67797135,69,1,2,0,0,0,1,2,1,25,154,1,122,154,2015,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
85445253,19,2,2,1,0,0,1,1,1,20,142,1,141,142,2015,9,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
31847630,60,1,2,0,1,0,0,1,0,0,215,3,148,645,2015,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
13026327,67,5,1,1,1,1,0,2,1,10,245,1,125,245,2015,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
60262908,63,2,2,0,1,1,0,3,1,10,197,1,109,197,2015,9,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
19839375,50,2,1,1,0,0,0,1,0,0,240,1,54,240,2015,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
39690702,66,4,3,0,0,0,0,2,1,30,117,3,74,351,2015,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7266939,32,2,1,1,0,0,0,3,0,0,245,1,7,245,2015,9,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
89119948,49,2,2,0,0,0,0,2,1,5,138,1,41,138,2015,9,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
84310031,37,1,1,0,1,0,0,1,0,0,168,2,53,336,2015,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39356920,42,2,2,0,0,0,1,3,1,10,113,1,181,113,2015,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
54907237,53,2,3,0,1,1,0,2,1,20,192,3,203,576,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
96542877,59,5,2,0,0,0,1,2,1,25,139,1,191,139,2015,9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
85407030,26,1,1,2,0,0,1,2,1,40,185,3,185,555,2015,9,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
36291784,49,2,1,1,0,0,1,1,1,15,204,1,96,204,2015,9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
5376274,27,1,2,0,1,1,1,1,1,20,241,3,134,723,2015,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
71757648,34,1,1,0,0,0,0,2,1,20,230,2,0,460,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
92520237,37,1,2,0,1,0,1,1,1,40,228,3,127,684,2015,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
32168160,60,2,3,0,1,0,0,1,1,30,198,4,94,792,2015,9,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
23002901,56,5,1,0,0,0,1,3,0,0,141,1,28,141,2015,9,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
72404669,49,3,1,0,1,0,1,2,1,5,170,1,102,170,2015,9,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
76873870,68,4,1,0,1,1,1,2,0,0,220,1,155,220,2015,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
91500564,58,3,1,0,0,0,0,1,1,30,226,1,116,226,2015,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
83208892,32,1,2,0,1,1,1,1,1,10,107,1,80,107,2015,9,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
65888422,53,2,2,0,1,0,0,2,1,40,150,3,2,450,2015,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
23679889,69,5,1,1,0,0,0,1,0,0,220,2,102,440,2015,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43728996,53,5,1,0,0,0,1,1,1,10,226,2,6,452,2015,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
91412063,53,1,1,0,0,0,1,1,0,0,231,1,134,231,2015,9,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2580614,30,1,1,0,1,0,0,1,1,10,180,2,203,360,2015,9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
64563059,24,3,3,0,1,1,1,3,1,25,182,2,37,364,2015,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44627664,31,2,1,0,0,0,1,1,1,25,207,1,32,207,2015,9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
51529334,68,1,2,1,0,0,0,1,1,10,238,1,86,238,2015,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
86844906,57,2,1,0,1,0,1,1,0,0,232,2,95,464,2015,9,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
65926652,55,2,2,0,1,0,1,1,0,0,177,4,57,708,2015,9,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
33195151,67,2,3,0,1,1,0,2,1,25,119,4,141,476,2015,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
739790,21,2,1,0,0,0,1,2,0,0,115,1,219,115,2015,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78526564,37,4,2,0,0,0,1,1,1,25,133,3,87,399,2015,9,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
47769785,65,2,2,2,0,0,1,1,0,0,183,1,47,183,2015,9,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
15028241,19,2,2,0,0,0,1,1,1,15,108,1,41,108,2015,9,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
88272221,30,3,3,0,1,0,0,1,1,40,174,2,58,348,2015,9,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
22787164,54,1,1,2,0,0,1,1,0,0,239,1,62,239,2015,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
87694377,36,2,2,0,0,0,1,1,0,0,198,2,46,396,2015,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
46626655,26,3,2,1,1,1,1,2,0,0,148,2,103,296,2015,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
93496557,21,5,2,0,0,0,1,1,1,25,130,2,36,260,2015,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
37243488,27,1,1,0,0,0,1,2,1,40,146,1,119,146,2015,9,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
49379996,69,2,3,0,0,0,1,2,0,0,190,4,136,760,2015,9,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8944880,48,3,1,0,1,0,1,2,1,5,236,1,173,236,2015,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2552564,66,3,2,0,0,0,1,2,1,10,182,3,153,546,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
23569378,70,2,2,0,1,1,1,1,1,10,117,1,184,117,2015,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
54197837,31,1,1,0,0,0,0,1,1,5,165,1,179,165,2015,9,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
91983988,45,4,2,1,1,0,0,1,1,40,135,4,187,540,2015,9,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
4489962,57,1,1,0,0,0,1,2,1,40,231,1,141,231,2015,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
55925367,54,5,3,1,0,0,1,1,1,5,235,3,72,705,2015,9,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
88649282,40,3,3,0,0,0,1,1,1,5,222,1,41,222,2015,12,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
72658939,38,2,2,1,0,0,0,1,0,0,107,2,46,214,2016,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
80926471,27,1,2,0,0,0,0,1,0,0,199,4,151,796,2016,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
97619230,68,2,1,0,0,0,1,2,1,40,216,1,203,216,2015,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82996577,28,2,2,2,0,0,0,1,0,0,169,1,128,169,2015,9,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
79520507,49,1,2,2,1,1,1,1,1,20,236,2,142,472,2015,9,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
44543343,36,1,2,1,1,0,1,1,1,20,134,2,69,268,2015,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
48773154,22,1,1,0,0,0,0,1,0,0,175,3,192,525,2015,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
33468237,27,5,1,0,1,1,0,1,1,5,115,2,99,230,2015,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
63773508,45,3,1,0,0,0,1,3,1,10,228,1,135,228,2015,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
53077662,60,2,3,1,1,0,1,1,0,0,170,1,174,170,2015,9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
4742563,49,2,2,0,0,0,1,1,1,10,127,4,60,508,2015,9,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
61778244,24,2,2,0,1,0,0,3,1,20,128,1,57,128,2015,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
91033526,69,2,3,0,0,0,0,1,1,20,108,1,112,108,2015,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
87588777,31,2,1,2,0,0,1,2,1,40,202,1,200,202,2015,9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
14476482,24,1,1,0,1,0,1,2,1,20,236,1,144,236,2015,9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
84109749,67,3,1,0,0,0,1,1,1,20,163,1,67,163,2015,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1837126,42,5,2,1,0,0,1,3,1,5,136,1,220,136,2015,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16862213,21,2,2,0,1,0,0,2,1,25,240,1,215,240,2015,9,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
66176188,30,5,1,0,1,0,1,1,1,20,122,1,24,122,2015,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
97967197,64,5,2,0,0,0,0,1,0,0,101,3,99,303,2015,9,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
13301377,20,5,2,0,0,0,1,3,1,15,236,1,92,236,2015,9,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
61093114,52,4,1,0,1,0,0,1,1,10,176,2,1,352,2015,9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
71561205,65,3,2,0,0,0,1,1,1,25,150,3,93,450,2015,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
61159902,56,5,2,0,1,1,1,1,0,0,228,1,51,228,2015,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
62939248,51,2,2,0,0,0,1,2,1,20,131,2,128,262,2015,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
86254655,18,3,1,0,0,0,1,3,0,0,100,3,22,300,2015,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
61499212,32,1,2,0,0,0,1,3,1,10,223,2,177,446,2015,9,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
47642835,62,3,1,0,0,0,1,1,1,20,103,1,181,103,2015,9,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1
63238013,36,1,1,1,1,0,1,1,1,20,129,2,22,258,2015,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28395635,65,1,2,0,0,0,0,3,1,25,246,1,218,246,2015,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80003138,31,2,2,1,1,0,0,1,1,10,174,1,126,174,2015,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
19918815,50,5,2,1,0,0,1,2,1,20,185,2,220,370,2015,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
44510190,22,1,1,1,0,0,1,3,1,5,217,1,188,217,2015,9,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
82987975,36,1,2,0,0,0,0,1,0,0,224,1,41,224,2015,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
93458153,61,2,1,0,0,0,1,1,1,5,228,3,73,684,2015,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22152599,19,3,1,0,1,0,1,1,1,15,187,1,126,187,2015,9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
54874417,37,1,2,1,0,0,1,1,1,40,117,1,33,117,2015,9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
52011895,65,2,2,0,0,0,0,2,0,0,184,2,50,368,2015,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
